domain,intent,utterance
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein alarm verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein alarm versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein alarme verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein alarme versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein ereignis verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein ereignis versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein ereignisse verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein ereignisse versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein erinnerung verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein erinnerung versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein erinnerungen verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein erinnerungen versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein termin verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein termin versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein termine verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich ein termine versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine alarm verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine alarm versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine alarme verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine alarme versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine ereignis verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine ereignis versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine ereignisse verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine ereignisse versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine erinnerung verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine erinnerung versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine erinnerungen verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine erinnerungen versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine termin verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine termin versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine termine verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich eine termine versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen alarm verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen alarm versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen alarme verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen alarme versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen ereignis verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen ereignis versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen ereignisse verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen ereignisse versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen erinnerung verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen erinnerung versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen erinnerungen verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen erinnerungen versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen termin verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen termin versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen termine verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","habe ich einen termine versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  alarm verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  alarm versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  alarme verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  alarme versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  ereignis verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  ereignis versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  ereignisse verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  ereignisse versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  erinnerung verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  erinnerung versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  erinnerungen verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  erinnerungen versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  termin verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  termin versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  termine verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir  termine versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein alarm verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein alarm versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein alarme verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein alarme versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein ereignis verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein ereignis versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein ereignisse verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein ereignisse versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein erinnerung verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein erinnerung versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein erinnerungen verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein erinnerungen versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein termin verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein termin versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein termine verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir ein termine versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine alarm verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine alarm versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine alarme verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine alarme versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine ereignis verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine ereignis versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine ereignisse verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine ereignisse versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine erinnerung verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine erinnerung versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine erinnerungen verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine erinnerungen versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine termin verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine termin versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine termine verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir eine termine versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen alarm verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen alarm versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen alarme verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen alarme versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen ereignis verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen ereignis versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen ereignisse verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen ereignisse versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen erinnerung verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen erinnerung versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen erinnerungen verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen erinnerungen versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen termin verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen termin versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen termine verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","haben wir einen termine versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche alarme hab ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche alarme hab ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche alarme habe ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche alarme habe ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche alarme haben wir verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche alarme haben wir versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche ereignisse hab ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche ereignisse hab ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche ereignisse habe ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche ereignisse habe ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche ereignisse haben wir verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche ereignisse haben wir versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche erinnerung hab ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche erinnerung hab ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche erinnerung habe ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche erinnerung habe ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche erinnerung haben wir verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche erinnerung haben wir versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche erinnerungen hab ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche erinnerungen hab ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche erinnerungen habe ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche erinnerungen habe ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche erinnerungen haben wir verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche erinnerungen haben wir versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche termine hab ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche termine hab ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche termine habe ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche termine habe ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche termine haben wir verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welche termine haben wir versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welchen alarm hab ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welchen alarm hab ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welchen alarm habe ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welchen alarm habe ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welchen alarm haben wir verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welchen alarm haben wir versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welchen termin hab ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welchen termin hab ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welchen termin habe ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welchen termin habe ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welchen termin haben wir verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welchen termin haben wir versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welches ereignis hab ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welches ereignis hab ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welches ereignis habe ich verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welches ereignis habe ich versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welches ereignis haben wir verpasst"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","welches ereignis haben wir versäumt"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasste alarme"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasste alarme auf"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasste ereignisse"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasste ereignisse auf"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasste erinnerungen"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasste erinnerungen auf"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasste termine"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasste termine auf"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasster alarme"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasster alarme auf"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasster ereignisse"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasster ereignisse auf"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasster erinnerungen"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasster erinnerungen auf"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasster termine"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste verpasster termine auf"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumte alarme"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumte alarme auf"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumte ereignisse"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumte ereignisse auf"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumte erinnerungen"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumte erinnerungen auf"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumte termine"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumte termine auf"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumter alarme"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumter alarme auf"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumter ereignisse"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumter ereignisse auf"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumter erinnerungen"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumter erinnerungen auf"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumter termine"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","liste versäumter termine auf"
ovos-skill-confucius-quotes.openvoiceos,"who.intent","Wer ist Konfuzius?"
ovos-skill-confucius-quotes.openvoiceos,"who.intent","Wer war Konfuzius?"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Beende Diktat"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Beende Notizen machen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Beende Textaufzeichnung"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Beende das Diktat"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Beende die Textaufzeichnung"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Beenden wir das Notizenmachen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Beenden wir die Texterfassung"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Diktat abbrechen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Breche Diktat ab"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Diktat abbrechen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Breche das Diktat ab"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Diktat beenden"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Diktat beenden"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Beende Diktat"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Diktat stoppen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Stoppe Diktat"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Diktat stoppen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Stoppe das Diktat"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Diktierfunktion deaktivieren"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Diktierfunktion deaktivieren"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Deaktiviere Diktierfunktion"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Diktierfunktion deaktivieren"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Deaktiviere Diktierfunktion"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Diktatfunktion deaktivieren"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Deaktiviere Diktatfunktion"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Diktiermodus deaktivieren"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Deaktiviere Diktiermodus"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Diktiermodus deaktivieren"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Deaktiviere Diktiermodus"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Diktatmodus deaktivieren"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Deaktiviere Diktatmodus"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Diktiermodus deaktivieren"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","deaktiviere Diktiermodus"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Diktatmodus deaktivieren"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Deaktiviere Diktatmodus"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Ende der Transkription"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Ende der Transkription"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Beende Transkription"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Hör auf, Notizen zu machen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Stoppe Notizen zu machen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Höre auf, Notizen zu machen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Stoppe, Notizen zu machen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","Kannst Du den Diktiermodus deaktivieren"
