domain,intent,utterance
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","kan du deaktivere teksttransskription"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","kan du stoppe diktatet"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","kan du stoppe med at fange tekst"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","kan du stoppe med at tage noter"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","kan du stoppe transskriptionen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","kan vi afslutte diktatet"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","kan vi afslutte notetagningen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","kan vi afslutte optagelsen af ​​tekst"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","kan vi afslutte transskriptionen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os afslutte diktatet"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os afslutte med at fange tekst"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os afslutte notetagningen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os afslutte optagelsen af ​​tekst"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os afslutte transskriptionen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os annullere diktatet"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os annullere notetagning"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os annullere optagelsen af ​​tekst"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os annullere transskriptionen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os deaktivere diktering"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os deaktivere dikteringstilstand"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os deaktivere teksttransskription"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os stoppe diktatet"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os stoppe med at fange tekst"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os stoppe med at tage noter"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","lad os stoppe transskriptionen"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","stop diktering"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","stop med at fange tekst"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","stop med at tage noter"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","stop transskription"
ovos-skill-dictation.openvoiceos,"stop_dictation.intent","stoppe med at tage noter"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktiver diktat"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktiver diktat med navn {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktiver diktering med navn {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktiver dikteringstilstand"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktiver dikteringstilstand for {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktiver stemme-til-tekst-optagelse som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktiver tekstoptagelsestilstand"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktiver teksttransskription"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktiver teksttransskription med navn {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktiver teksttransskriptionstilstand med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktiver transskriptionsfunktion"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktivere tale-til-tekst-tilstand"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","aktivere tekstoptagelse"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd at fange tekst"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd at gemme talte ord"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd at gemme til tekst"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd at konvertere tale til tekst"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd at oprette tekstudskrift"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd at optage tekst"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd at optage tekst som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd at tage noter"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd at tage noter med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd at tage noter med navnet {navn}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd at tage noter nu med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd at tage noter nu, kald venligst {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd at tage noter, kald venligst {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd at transskribere som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd diktat"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd diktat med navn {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd diktat med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd med at tage diktat"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd note kompilering"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd tekstdokumentation"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd tekstoptagelse"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd tekstoptagelse med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd tekstskrivning"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd tekstskrivning som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd transskribering"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd transskribering som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd venligst at tage noter"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd venligst at tage noter med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynd venligst at tage noter nu"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde at fange tekst med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde at fange tekst som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde at optage ord som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde at optage tekst som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde at registrere verbal information"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde at skrive fra stemmen"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde at skrive noter ned"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde at tage diktat med navnet {navn}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde at tage noter"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde at tage noter med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde at tage noter nu"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde at tage noter som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde at tage tekstnoter"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde at transskribere lyd som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde at transskribere tekst"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","begynde teksttransskription"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","gå i gang med at skrive tekst"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","igangsæt diktering"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","igangsæt notatskrivning"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","igangsæt notetagning"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","igangsæt notetagning nu"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","igangsætte tekstdiktering"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","kan du aktivere dikteringstilstand"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","kan du aktivere teksttransskription"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","kan du begynde at gemme til tekst"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","kan du begynde diktering"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","kan du påbegynde diktat med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","kan du påbegynde diktering"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","kan du starte diktat med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","kan vi begynde at gemme til tekst"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","kan vi begynde diktat med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","kan vi begynde diktering"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","lad os aktivere dikteringstilstand"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","lad os aktivere teksttransskription"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","lad os begynde diktatet med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","lad os begynde med at diktere"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","lad os begynde med at gemme til tekst"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","lad os indlede diktering"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","lad os starte diktat med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","lad os starte diktering med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","optag tekst"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","optag tekst med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","optag tekst nu"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","optag tekst nu tak"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","optag tekst nu venligst navngivet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","optag tekst som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","optag tekst som {name} nu"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","optag tekst som {name} nu tak"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","optag tekst venligst navngivet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","optag tekst, der nu hedder {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","optag venligst tekst"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","optag venligst tekst med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","påbegynd diktat med navn {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","påbegynd diktat med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","påbegynd med at tage diktat"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","påbegynd med at tage diktat med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","påbegynd notetagning nu, kald venligst {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","påbegynd notetagning venligst navngivet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","påbegynd tekstoptagelse"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","påbegynd tekstoptagelse med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","påbegynd tekstskrivning som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","påbegynd transskribering"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","påbegynd venligst noteskrivning nu"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","påbegynd venligst notetagning"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","påbegynd venligst notetagning med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start diktat"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start diktat med navn {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start diktat med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start generering af tekstindhold"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start indfangning af tekst med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start med at fange tekst"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start med at optage tekst"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start med at tage diktat med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start note kompilering med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start noteskrivning nu med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start notetagning med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start notetagning som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start optagelse af tekst"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start optagelse af tekst som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start stemme-til-tekst-konvertering med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start stemme-til-tekst-optagelse"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start tale-til-tekst konvertering"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start tekstoptagelse"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start tekstoptagelse med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start tekstoptagelse som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start tekstskrivning"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start tekstskrivning som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start teksttransskription med navnet {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start teksttransskriptionsproces"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start transskribering"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","start transskribering som {name}"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","starte noteoptagelse"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","starte optagelse af tekst"
ovos-skill-dictation.openvoiceos,"start_dictation.intent","stat med at tage diktat"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilken netværk er du bruger"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilken netværk er du på"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilken netværk er du tilsluttet"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilken ssid er du bruger"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilken ssid er du på"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilken ssid er du tilsluttet"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilken wifi er du bruger"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilken wifi er du på"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilken wifi er du tilsluttet"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilken wifi-netværk er du bruger"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilken wifi-netværk er du på"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilken wifi-netværk er du tilsluttet"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilket netværk er du bruger"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilket netværk er du på"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilket netværk er du tilsluttet"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilket ssid er du bruger"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilket ssid er du på"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilket ssid er du tilsluttet"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilket wifi er du bruger"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilket wifi er du på"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilket wifi er du tilsluttet"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilket wifi-netværk er du bruger"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilket wifi-netværk er du på"
ovos-skill-ip.openvoiceos,"what.ssid.intent","hvilket wifi-netværk er du tilsluttet"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","fortæl mig  rumstationens placering"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","fortæl mig  rumstations placering"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","fortæl mig den internationale rumstationens placering"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","fortæl mig den internationale rumstations placering"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","hvad er  rumstationens placering"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","hvad er  rumstations placering"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","hvad er den internationale rumstationens placering"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","hvad er den internationale rumstations placering"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","fortæl mig placeringen af I S S."
ovos-skill-iss-location.openvoiceos,"where_iss.intent","fortæl mig placeringen af ISS."
ovos-skill-iss-location.openvoiceos,"where_iss.intent","hvad er placeringen af I S S."
ovos-skill-iss-location.openvoiceos,"where_iss.intent","hvad er placeringen af ISS."
ovos-skill-iss-location.openvoiceos,"where_iss.intent","hvor er I S S"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","hvor er ISS"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","hvor er  rumstation"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","hvor er  rumstationen"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","hvor er den internationale rumstation"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","hvor er den internationale rumstationen"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","placeringen af ​​I S S"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","placeringen af ​​ISS"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","placeringen af ​​ rumstation"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","placeringen af ​​ rumstationen"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","placeringen af ​​den internationale rumstation"
ovos-skill-iss-location.openvoiceos,"where_iss.intent","placeringen af ​​den internationale rumstationen"
ovos-skill-iss-location.openvoiceos,"about.intent","fortæl mig om  rumstation"
ovos-skill-iss-location.openvoiceos,"about.intent","fortæl mig om  rumstationen"
ovos-skill-iss-location.openvoiceos,"about.intent","fortæl mig om den internationale rumstation"
ovos-skill-iss-location.openvoiceos,"about.intent","fortæl mig om den internationale rumstationen"
ovos-skill-iss-location.openvoiceos,"about.intent","hvad er  rumstation"
ovos-skill-iss-location.openvoiceos,"about.intent","hvad er  rumstationen"
ovos-skill-iss-location.openvoiceos,"about.intent","hvad er den internationale rumstation"
ovos-skill-iss-location.openvoiceos,"about.intent","hvad er den internationale rumstationen"
ovos-skill-iss-location.openvoiceos,"about.intent","info om  rumstation"
ovos-skill-iss-location.openvoiceos,"about.intent","info om  rumstationen"
ovos-skill-iss-location.openvoiceos,"about.intent","info om den internationale rumstation"
ovos-skill-iss-location.openvoiceos,"about.intent","info om den internationale rumstationen"
ovos-skill-iss-location.openvoiceos,"about.intent","tal om  rumstation"
ovos-skill-iss-location.openvoiceos,"about.intent","tal om  rumstationen"
ovos-skill-iss-location.openvoiceos,"about.intent","tal om den internationale rumstation"
ovos-skill-iss-location.openvoiceos,"about.intent","tal om den internationale rumstationen"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer I S S forbi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer I S S forbi her"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer I S S forbi mig"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer I S S forbi os"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer I S S ovenfor"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer I S S ovenfor her"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer I S S ovenfor mig"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer I S S ovenfor os"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer I S S over"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer I S S over her"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer I S S over mig"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer I S S over os"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer ISS forbi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer ISS forbi her"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer ISS forbi mig"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer ISS forbi os"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer ISS ovenfor"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer ISS ovenfor her"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer ISS ovenfor mig"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer ISS ovenfor os"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer ISS over"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer ISS over her"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer ISS over mig"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer ISS over os"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer  rumstation forbi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer  rumstation forbi her"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","hvornår passerer  rumstation forbi mig"
