domain,intent,utterance
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","faltou-me um alarme?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","faltou-me um alerta"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","faltou-me um lembrete"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","faltou-me um temporizador"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","lembrete de falta"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","lembrete perdido"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","lembretes de falta"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","lembretes perdidos"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","não ouviu nenhum alarme"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","não receber nenhum lembrete"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","não recebeu nenhum lembrete"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","não recebeu nenhuma indicação"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","não recebeu um alerta"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","não recebeu uma indicação"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","não ter ouvido nenhum alarme"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perder algum temporizador"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perder quaisquer alertas"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perder qualquer alarme"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perder qualquer alerta"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perder qualquer evento"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perder qualquer lembrete"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perder um alarme"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perder um alerta"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perder um evento"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perder um lembrete"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perder um temporizador"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perder uma indicação"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdeu algum evento"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdeu um evento"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdeu um lembrete"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi alertas"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi algum alerta"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi algum alerta?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi algum evento"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi algum evento?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi algum lembrete"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi algum lembrete?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi algum tempo"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi algum temporizador"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi algum temporizador?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi alguma indicação"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi alguma indicação?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi eventos"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi o alarme"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi o alarme?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi o alerta"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi o temporizador"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi os alarmes"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi os lembretes"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi os temporizadores"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi um alarme"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi um alerta"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi um evento"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi um lembrete"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","perdi um temporizador"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","quais as indicações que me escaparam"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","quais os alarmes que me escaparam"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","quais os eventos que perdi"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","quais os lembretes que me escaparam"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","quais os temporizadores que me escaparam"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","qual a indicação que me escapou"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que alarme perdi?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que alarme é que me escapou"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que alarmes perdi?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que alarmes é que me escaparam"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que alerta me escapou"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que alerta é que me escapou"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que evento perdi?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que evento é que eu perdi"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que eventos perdi"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que eventos é que eu perdi"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que indicação me escapou"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que indicações me escaparam"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que lembrete me escapou"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que lembrete perdi?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que lembrete é que me escapou"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que lembretes me escaparam"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que lembretes é que me escaparam"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que temporizador me escapou"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que temporizador perdi?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que temporizadores me escaparam"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que temporizadores perdi"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","que temporizadores perdi?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","será que me escapou algum alarme?"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","temporizador de falta"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","temporizador falhado"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","temporizadores de falta"
ovos-skill-alerts.openvoiceos,"missed_alerts.intent","temporizadores falhados"
ovos-skill-camera.openvoiceos,"take_picture.intent","tira uma foto"
ovos-skill-camera.openvoiceos,"take_picture.intent","tire uma foto"
ovos-skill-camera.openvoiceos,"have_camera.intent","tems uma câmara"
ovos-skill-camera.openvoiceos,"have_camera.intent","você tem uma câmara"
ovos-skill-camera.openvoiceos,"have_camera.intent","a câmara está a funcionar"
ovos-skill-camera.openvoiceos,"have_camera.intent","a câmara está funcionando"
ovos-skill-camera.openvoiceos,"have_camera.intent","posso usar a câmara"
ovos-skill-camera.openvoiceos,"have_camera.intent","tem uma câmara"
ovos-skill-camera.openvoiceos,"have_camera.intent","tem uma câmara disponível"
ovos-skill-camera.openvoiceos,"have_camera.intent","você pode aceder a câmara"
ovos-skill-confucius-quotes.openvoiceos,"who.intent","quem foi confúcio"
ovos-skill-confucius-quotes.openvoiceos,"who.intent","quem é confúcio"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","quem morreu hoje na história"
ovos-skill-days-in-history.openvoiceos,"births_in_history.intent","quem nasceu hoje na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  eventos históricos em esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  eventos históricos em esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  eventos históricos em esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  eventos históricos esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  eventos históricos esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  eventos históricos esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  eventos históricos nesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  eventos históricos nesta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  eventos históricos nesta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  o que aconteceu em esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  o que aconteceu em esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  o que aconteceu em esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  o que aconteceu esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  o que aconteceu esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  o que aconteceu esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  o que aconteceu nesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  o que aconteceu nesta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  o que aconteceu nesta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre eventos históricos em esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre eventos históricos em esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre eventos históricos em esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre eventos históricos esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre eventos históricos esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre eventos históricos esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre eventos históricos nesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre eventos históricos nesta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre eventos históricos nesta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre o que aconteceu em esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre o que aconteceu em esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre o que aconteceu em esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre o que aconteceu esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre o que aconteceu esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre o que aconteceu esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre o que aconteceu nesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre o que aconteceu nesta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre o que aconteceu nesta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  eventos históricos em esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  eventos históricos em esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  eventos históricos em esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  eventos históricos esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  eventos históricos esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  eventos históricos esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  eventos históricos nesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  eventos históricos nesta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  eventos históricos nesta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  o que aconteceu em esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  o que aconteceu em esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  o que aconteceu em esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  o que aconteceu esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  o que aconteceu esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  o que aconteceu esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  o que aconteceu nesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  o que aconteceu nesta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  o que aconteceu nesta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre eventos históricos em esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre eventos históricos em esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre eventos históricos em esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre eventos históricos esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre eventos históricos esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre eventos históricos esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre eventos históricos nesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre eventos históricos nesta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre eventos históricos nesta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre o que aconteceu em esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre o que aconteceu em esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre o que aconteceu em esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre o que aconteceu esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre o que aconteceu esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre o que aconteceu esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre o que aconteceu nesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre o que aconteceu nesta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre o que aconteceu nesta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  eventos históricos em esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  eventos históricos em esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  eventos históricos em esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  eventos históricos esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  eventos históricos esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  eventos históricos esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  eventos históricos nesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  eventos históricos nesta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  eventos históricos nesta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  o que aconteceu em esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  o que aconteceu em esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  o que aconteceu em esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  o que aconteceu esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  o que aconteceu esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  o que aconteceu esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  o que aconteceu nesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  o que aconteceu nesta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  o que aconteceu nesta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre eventos históricos em esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre eventos históricos em esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre eventos históricos em esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre eventos históricos esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre eventos históricos esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre eventos históricos esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre eventos históricos nesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre eventos históricos nesta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre eventos históricos nesta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre o que aconteceu em esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre o que aconteceu em esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre o que aconteceu em esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre o que aconteceu esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre o que aconteceu esta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre o que aconteceu esta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre o que aconteceu nesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre o que aconteceu nesta data da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre o que aconteceu nesta data na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  eventos históricos hoje"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  eventos históricos hoje da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  eventos históricos hoje na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  o que aconteceu hoje"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  o que aconteceu hoje da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  o que aconteceu hoje na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre eventos históricos hoje"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre eventos históricos hoje da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre eventos históricos hoje na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre o que aconteceu hoje"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre o que aconteceu hoje da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre o que aconteceu hoje na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  eventos históricos hoje"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  eventos históricos hoje da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  eventos históricos hoje na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  o que aconteceu hoje"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  o que aconteceu hoje da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  o que aconteceu hoje na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre eventos históricos hoje"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre eventos históricos hoje da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre eventos históricos hoje na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre o que aconteceu hoje"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre o que aconteceu hoje da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre o que aconteceu hoje na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  eventos históricos hoje"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  eventos históricos hoje da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  eventos históricos hoje na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  o que aconteceu hoje"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  o que aconteceu hoje da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  o que aconteceu hoje na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre eventos históricos hoje"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre eventos históricos hoje da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre eventos históricos hoje na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre o que aconteceu hoje"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre o que aconteceu hoje da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me sobre o que aconteceu hoje na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  eventos históricos em {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  eventos históricos em {date} da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  eventos históricos em {date} na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  o que aconteceu em {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  o que aconteceu em {date} da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me  o que aconteceu em {date} na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre eventos históricos em {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre eventos históricos em {date} da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre eventos históricos em {date} na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre o que aconteceu em {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre o que aconteceu em {date} da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conta-me sobre o que aconteceu em {date} na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  eventos históricos em {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  eventos históricos em {date} da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  eventos históricos em {date} na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  o que aconteceu em {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  o que aconteceu em {date} da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me  o que aconteceu em {date} na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre eventos históricos em {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre eventos históricos em {date} da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre eventos históricos em {date} na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre o que aconteceu em {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre o que aconteceu em {date} da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","conte-me sobre o que aconteceu em {date} na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  eventos históricos em {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  eventos históricos em {date} da história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  eventos históricos em {date} na história"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","diz-me  o que aconteceu em {date}"
